image_path,organ,label
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4869.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn487.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4870.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4871.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4872.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4873.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4874.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4875.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4876.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4877.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4878.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4879.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn488.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4880.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4881.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4882.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4883.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4884.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4885.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4886.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4887.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4888.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4889.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn489.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4890.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4891.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4892.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4893.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4894.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4895.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4896.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4897.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4898.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4899.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn49.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn490.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4900.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4901.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4902.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4903.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4904.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4905.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4906.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4907.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4908.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4909.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn491.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4910.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4911.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4912.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4913.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4914.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4915.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4916.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4917.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4918.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4919.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn492.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4920.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4921.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4922.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4923.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4924.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4925.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4926.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4927.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4928.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4929.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn493.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4930.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4931.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4932.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4933.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4934.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4935.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4936.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4937.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4938.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4939.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn494.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4940.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4941.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4942.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4943.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4944.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4945.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4946.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4947.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4948.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4949.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn495.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4950.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4951.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4952.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4953.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4954.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4955.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4956.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4957.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4958.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4959.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn496.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4960.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4961.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4962.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4963.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4964.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4965.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4966.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4967.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4968.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4969.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn497.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4970.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4971.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4972.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4973.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4974.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4975.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4976.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4977.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4978.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4979.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn498.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4980.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4981.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4982.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4983.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4984.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4985.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4986.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4987.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4988.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4989.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn499.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4990.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4991.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4992.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4993.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4994.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4995.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4996.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4997.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4998.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn4999.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn5.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn50.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn500.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn5000.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn501.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn502.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn503.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn504.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn505.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn506.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn507.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn508.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn509.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn51.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn510.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn511.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn512.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn513.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn514.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn515.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn516.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn517.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn518.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn519.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn52.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn520.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn521.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn522.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn523.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn524.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn525.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn526.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn527.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn528.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn529.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn53.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn530.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn531.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn532.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn533.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn534.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn535.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn536.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn537.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn538.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn539.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn54.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn540.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn541.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn542.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn543.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn544.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn545.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn546.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn547.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn548.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn549.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn55.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn550.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn551.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn552.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn553.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn554.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn555.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn556.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn557.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn558.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn559.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn56.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn560.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn561.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn562.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn563.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn564.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn565.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn566.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn567.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn568.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn569.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn57.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn570.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn571.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn572.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn573.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn574.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn575.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn576.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn577.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn578.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn579.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn58.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn580.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn581.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn582.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn583.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn584.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn585.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn586.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn587.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn588.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn589.jpeg,colon_image_sets,c.benign
..\Progetto\Dataset\colon lung 15000\colon_image_sets\c.benign\colonn59.jpeg,colon_image_sets,c.benign
